2017-06-01 08:48:35 | soytemuco | Ex Core Daniel Sandoval y dirigentes mapuche piden invalidación de Plan Regulador de Temuco   soychile.cl | 08:41 Estos alegan que la modificación se realizó sin consultar condición de ruralidad de comunidades mapuche de la capital de La Araucanía.               Sociedad Periodística Araucanía SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-05-25 12:47:26 | AustralTemuco | Juzgado de Temuco emitió orden de detención del lonko mapuche Víctor Queipul   soychile.cl | 12:28 Ministerio Público extendió la orden, que fue autorizada por el tribunal, después que el líder mapuche faltara a una cita de juicio.   Sociedad Periodística Araucanía SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-02-26 10:49:03 | Mapuexpress | Video: Lectura de la poeta Mapuche Daniela Catrileo   Mapuexpress | Lectura de la poeta Mapuche Daniela Catrileo en el III Encuentro Literario y Musical en Apoyo al Pueblo Mapuche y a la Defensa de Wallmapu. Encuentro autogestionado por Feministas Autoconvocadas. Viernes 24 de febrero de 2017 en Librería Livin, Santiago Warria mew, Wallmapu, Gulumapu. Información relacionada: Daniela Catrileo, poeta mapuche: Memoria, creación y la posibilidad de un feminismo desde el mundo Mapuche.  Ver video a continuación:
2017-02-26 20:16:07 | elrancahuaso | Museo Mapuche: La magia que encanta a los turistas que visitan Santa Cruz   El Rancahuaso.cl, Noticias de Rancagua y O'Higgins | Apostando por la conservación de la tradición y el valor a las raíces, el Museo Mapuche se convierte en una visita obligada a turistas que visitan la zona. En medio de un mundo de cepas y vinos reconocidos mundialmente,  Elizabeth Navarro Cofré, proveniente de la comunidad Mapuche de Ralico comuna de Saavedra, reconocida por la CONADI como mujer mapuche Lafkenche, decidió apostar por un emprendimiento  que no sólo rescata el valor de nuestras raíces, sino que además permite a visitantes y turistas conocer la riqueza ancestral, levantando el Museo Mapuche Ruka Mani, agregando valor a la tradicional oferta turística de la zona. Participante activa del Nodo Corfo Servicios Complementarios el Enoturismo, agenciado por Codesser, Elizabeth Navarro rememora  sus inicios, indicando  que, “hace tiempo realicé un diagnóstico informal en varias comunas de la Región de O’Higgins, donde detecté  la ausencia de un espacio explicativo del nacimiento de la raza chilena y  la inexistencia de la valorización de la cultura mapuche. La oferta existente apunta a  la consideración de los elementos mapuches sólo como objetos de colección, y la inexistencia de una proyección  de los objetos mapuches en la cultura de nuestro país. Provocando la desvalorización de los ingredientes utilizados en la cocina mapuche ancestral, pre hispánica y mestiza, como apuesta a un mejor salud de la población, el rescate precario de la identidad y filosofía de la vida étnica.”  Asimismo agregó que “motivada por mi historia familiar, hoy ofrezco a la comunidad que esté dispuesta a escuchar y observar la vivencia del pueblo al cual pertenezco”. El comienzo como todo emprendimiento, no fue fácil, pero no menos entusiasta, “en el inicio de este comenzamos  con aportes culturales del Museo Mapuche en la comuna de Santa Cruz y otras, llevando esto a bibliotecas, colegios, municipalidades y amigos. Posteriormente, junto con asegurar la preservación de la herencia mapuche familiar histórica y nacional, la difundimos con los mínimos deterioros posibles a las generaciones futuras y extranjeras,  generando un mayor conocimiento de la cosmovisión mapuche Lafkenche”, indicó Elizabeth. Respecto a la oferta del Museo Mapuche Ruka Mani, destacan una vivencia ancestral generada por el conocimiento que atesora Elizabeth de la cosmovisión mapuche lafkenche, desde una mirada actualizada, utilizando para ello los avances tecnológicos. Asimismo, cuenta con un atractivo recorrido  que considera recepción de los witranes (visitas) con eluney (regalo) en el patio del canelo donde expone la Machi Claudina Deumacán. Luego, el acceso a un espacio de armonización con la médica Clementina Jaramillo Llancaleo, consistiendo en la presentación de imágenes, música y danza Mapuche. Posteriormente, una visita guiada por la descendiente mapuche Lonko Tránsito Llancaleo Deumacan, al espacio de exhibición de piezas ancestrales. Finalmente se consideran las degustaciones gastronómicas mapuches, con José Santos Jaramillo y María Margarita Llancaleo, creando una oferta integral y única a los turistas y visitantes.  Tampoco ha estado exenta de barreras y dificultades, pero Elizabeth Navarro ha sabido sortearlas, “uno de ellos ha sido el desconocimiento de los expertos en cómo se gesta un museo, pasando por el gran esfuerzo familiar que hemos realizado para dar forma y vida a este”. Ya con el Museo Mapuche Ruka Mani con una oferta concreta, Elizabeth sonríe al recordar y sentir las satisfacciones que ha traído su emprendimiento, “ser reconocida a nivel comunal, regional e internacional como una emprendedora apasionada con mi cultura mapuche, haber sido considerada como anfitriona en la exposición de máscaras shamanicas de la cultura Zapoteca Oaca, México, que reunió representantes de México, Argentina y Chile. Además representante regional de emprendedoras en “Microempresaria turística 2016” de SERNATUR, y que cada visitante al museo logre  irse contento y emocionado con el conocimiento trasmitido, con la posibilidad de sembrar la continuidad mapuche son satisfacciones que llenan cada día”. A través del Nodo Servicios Complementarios para el Enoturismo, la empresaria ha sumado nuevas redes y competencias. Así lo puntualiza indicando que, “he podido conocer otros emprendimientos y realizar un contacto más personal, para ejecutar con ellos la articulación de espacios de turismo, además herramientas técnicas que potencian la difusión y con ello la entrada de recursos de este emprendimiento”. Andrés Lorca Saavedra, director regional de CORFO, destacó la innovadora oferta   que realiza la empresaria  y su participación en el Nodo, señalando que “el museo Mapuche Ruka Mani es sin duda un gran aporte para el turismo en la región de O’Higgins, además Elizabeth logra algo fundamental y muy importante que es preservar y traspasar la cultura de nuestros pueblos originarios a la comunidad”. Por su parte, María José Beitía Velez, ejecutiva de Bigesta Consultora y coordinadora del Nodo, destacó que, “Elizabeth Navarro y su museo Mapuche, ha sido un innovador aporte al Nodo, que entrega valor a la oferta integral de las empresas participantes, motivando el desarrollo comercial, con ofertas atractivas a visitantes y turistas que recorren las viñas y el territorio”. Museo Mapuche Ruka Mani Calle Maida Contreras 458 Villa Magisterio, Santa Cruz - Chile Facebook: Museo Mapuche Ruka Mani Mail: museomapuchrukamani@gmail.com Teléfono: ´56 9 97837791   Más información sobre opciones de formato Aqui podría estar su imagen. para registrarse, haga clic aquí. Ser un Corresponsal Iniciar sesión Sitio Web diseñado y desarrollado por Bligoo.com. El Rancahuaso recomienda Firefox. (cc) 2011 El Rancahuaso, algunos derechos reservados.
2017-03-06 20:20:06 | CHVNoticiascl | Luksic ofreció particular regalo a sus seguidores en Twitter - CHV Noticias | Los seguidores de Twitter de Andrónico Luksic se sorprendieron con el ofrecimiento que hizo el empresario en la red social la tarde de este lunes. Luksic ofreció enviar el libro "Un veterano de tres guerras" de G. Parvex a quienes se inscriban en una lista puesta a disposición por la plataforma Google Forms. En menos de una hora ya hay más de mil solicitudes para obtener el libro. que relata sucesos de la Guerra del Pacífico, la Revolución de 1891 y la campaña mapuche. Hola! Para poder enviarles “Un veterano de tres guerras” de G. Parvex, por favor inscríbanse aquí ⁠⁠⁠https://t.co/ScPSi1jtrR pic.twitter.com/hJTYMCDYOx El ofrecimiento surgió luego de que este sábado un usuario de la red social pidiera al empresario que recomendara algún libro a sus seguidores. El libro se llama Un veterano de tres guerras. Muchos debieran leerlo, describe guerra del Pacífico, revolución del 91 y campaña mapuche https://t.co/lNccxQKt7B    
2017-02-24 04:17:36 | 24HorasTVN | La Araucanía: Ataque incendiario afecta a un camión en la comuna de Curacautín - Nacional - 24horas | La máquina fue quemada por sujetos que dejaron un panfleto alusivo al conflicto mapuche.  Un camión argentino fue obsjeto de un ataque incendiario concretado por un grupo no determinado de sujetos en la comuna de Curacautín, región de La Araucanía. La acción se produjo en el kilómetro 36, donde los autores del hecho dejaron un panfleto alusivo al conflicto mapuche. Debido a esta situación, Carabineros suspendió el tránsito en el lugar para poder realizar las pericias.       Fotos:TVN
2017-02-24 08:39:46 | soytemuco | Nuevo ataque incendiario en La Araucanía: desconocidos quemaron camión en Curacautín   soychile.cl | 08:32 De acuerdo a información policial, se habrían encontrado en el lugar panfletos alusivos a la causa mapuche, los cuales pedían la liberación de dos comuneros de la cárcel.       Sociedad Periodística Araucanía SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-02-21 01:29:28 | rvfradiopopular | Radio Villa Francia en Twitter: "A propósito: De Antología: Así fue el “debate” entre un werkén mapuche y Checho Hirane sobre el “Conflicto Mapuche” https://t.co/61KDPStb4r https://t.co/smLzpMbQpw" | La primera Radio Popular de Chile. Emitiendo desde el 1 de Abril de 1990 en Villa Francia. Nuestro Facebook https://www.facebook.com/RadioVillaFrancia1 … Cuando twitteas desde un lugar, Twitter guarda esa ubicación. Puedes configurar tu ubicación antes de escribir un Tweet y siempre tendrás la opción de eliminar el historial de tus ubicaciones. Más información Aquí está la URL para este Tweet. Cópiala para compartirlo fácilmente con tus amigos. Añade este Tweet a tu sitio web copiando el código de abajo. Más información Añade este Momento a tu sitio web copiando el siguiente código. Más información Mmm, hubo un problema al contactar con el servidor. ¿Intentar de nuevo? En esta cronología pasarás la mayoría de tu tiempo recibiendo actualizaciones sobre lo que más te interesa. Posiciona tu puntero sobre la imagen de perfil y haz clic en el botón Siguiendo para dejar de seguir a cualquier cuenta. Cuando te guste un Tweet, pulsa el corazón: le hará saber a la persona que lo escribió que compartiste el amor. La manera más rápida de compartir el Tweet de alguien con tus seguidores es con un Retweet. Pulsa el icono para enviarlo instantáneamente. Di lo que opinas sobre cualquier Tweet con una respuesta. Encuentra un tema que te apasione, y únete a la conversación. Consigue información instantánea sobre lo que las personas están hablando en este momento. Sigue a más cuentas para recibir actualizaciones instantáneas sobre los temas que te interesan. Ve las conversaciones más recientes sobre cualquier tema instantáneamente. Infórmate de las mejores historias instantáneamente mientras están sucediendo. A propósito: De Antología: Así fue el “debate” entre un werkén mapuche y Checho Hirane sobre el “Conflicto Mapuche” http://www.radiovillafrancia.cl/de-antologia-asi-fue-el-debate-entre-un-werken-mapuche-y-checho-hirane-sobre-el-conflicto-mapuche#sthash.asdPcRX1.dpbs …pic.twitter.com/smLzpMbQpw @rvfradiopopular esto a raiz de #JuanPabloLopez en el #vina2017  Volver arriba ↑ Puede que Twitter esté saturado o experimentando un problema momentáneo. Inténtalo de nuevo o visita el Estado de Twitter para más información.
2017-02-17 14:17:15 | Infestudiantes | Mapuche - La resistencia de un pueblo que exige respeto - YouTube | Loading... Loading... Loading... Loading... Working... Loading... Loading... Loading... ¿Quién es el pueblo Mapuche? Mapuche en mapudungun, lengua oficial del pueblo, quiere decir mapu, ‘tierra’, y che, ‘gente’; es decir, ‘gente de la tierra’. Conoceremos los hechos históricos para abordar la situación actual de conflicto entre el pueblo Mapuche y el Estado chileno con el senador de la República de Chile, Alejandro Navarro, el exIntendente de Temuco, Francisco Huenchumilla, y el historiador, académico y escritor, Fernando Pairican. La falta de una política concreta de devolución de tierras, por parte del Estado chileno, al pueblo Mapuche, ha generado acciones reivindicatorias como la ocupación, el día 3 de enero de 2008, del fundo agrícola "Santa Margarita" donde el estudiante mapuche Matías Valentín falleció tras recibir varios proyectiles por parte de la Policía chilena, Carabineros de Chile. La muerte de Valentín generó un amplio rechazo por parte de la sociedad chilena, de organizaciones mapuche y organismos de derechos humanos. ¡Suscríbete a HispanTV! https://www.youtube.com/user/hispantv... El grupo de HispanTV les recuerda a los seguidores de nuestra página en Youtube de que en el caso de que no se suban nuevos vídeos, en 48 horas, esto significa que han bloqueado el acceso de este canal a su cuenta en YouTube. De ser así, haga Clic en el siguiente enlace para obtener nuestra nueva dirección en YouTube: http://htv.mx/kHn http://www.hispantv.com http://www.facebook.com/HispanTV http://plus.google.com/+HispanTV http://www.hispantv.com/distribuci%C3... http://www.hispantv.com/directo http://twitter.com/HispanTV http://vk.com/HispanTV Loading... Loading... Loading... Loading... Loading... Working... Loading playlists...
2017-02-15 08:58:12 | soytemuco | El MOP finalizó las obras de construcción del Puente Colpi que une Traiguén con Galvarino   soychile.cl | 08:46 Su objetivo es generar las condiciones de conectividad adecuadas a familias mapuche del sector, quienes hasta la construcción de este puente, contaban solo con una pasarela peatonal.         Sociedad Periodística Araucanía SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
